enrollment_id,student_id,course_id,unit_code,semester,year_level,class_level,grade,gpa,credits,status
ENR_013511,102599,BUS301,BUS301,Spring 2026,3,BBSA3.2,46.3,1.85,3,Enrolled
ENR_013512,102599,MKT302,MKT302,Spring 2026,3,BBSA3.2,81.8,3.27,3,Enrolled
ENR_013513,102599,ACC302,ACC302,Spring 2026,3,BBSA3.2,56.4,2.25,4,Enrolled
ENR_013514,102600,FIN302,FIN302,Spring 2026,3,BBSA3.2,71.5,2.86,3,Enrolled
ENR_013515,102600,BIT314,BIT314,Spring 2026,3,BBSA3.2,84.2,3.37,3,Enrolled
ENR_013516,102600,BIT312,BIT312,Spring 2026,3,BBSA3.2,77.6,3.1,4,Enrolled
ENR_013517,102600,ACC302,ACC302,Spring 2026,3,BBSA3.2,78.5,3.14,4,Enrolled
ENR_013518,102600,MKT302,MKT302,Spring 2026,3,BBSA3.2,87.8,3.51,3,Enrolled
ENR_013519,102601,BIT311,BIT311,Spring 2026,3,BBSA3.2,70.3,2.81,3,Enrolled
ENR_013520,102601,MKT302,MKT302,Spring 2026,3,BBSA3.2,80.9,3.23,3,Enrolled
ENR_013521,102601,BIT314,BIT314,Spring 2026,3,BBSA3.2,71.0,2.84,3,Enrolled
ENR_013522,102601,BIT312,BIT312,Spring 2026,3,BBSA3.2,90.7,3.63,4,Enrolled
ENR_013523,102601,BUS301,BUS301,Spring 2026,3,BBSA3.2,86.4,3.45,3,Enrolled
ENR_013524,102601,ACC302,ACC302,Spring 2026,3,BBSA3.2,30.6,1.23,4,Enrolled
ENR_013525,102602,MKT401,MKT401,Spring 2026,4,BSSD4.2,66.9,2.67,3,Enrolled
ENR_013526,102602,BUS412,BUS412,Spring 2026,4,BSSD4.2,74.7,2.99,4,Enrolled
ENR_013527,102602,BIT412,BIT412,Spring 2026,4,BSSD4.2,73.4,2.94,3,Enrolled
ENR_013528,102602,BIT411,BIT411,Spring 2026,4,BSSD4.2,77.2,3.09,4,Enrolled
ENR_013529,102603,BIT111,BIT111,Spring 2026,1,BBSE1.2,41.6,1.66,4,Enrolled
ENR_013530,102603,BIT116,BIT116,Spring 2026,1,BBSE1.2,58.9,2.36,3,Enrolled
ENR_013531,102603,MAT102,MAT102,Spring 2026,1,BBSE1.2,94.5,3.78,4,Enrolled
ENR_013532,102603,BUS102,BUS102,Spring 2026,1,BBSE1.2,94.5,3.78,3,Enrolled
ENR_013533,102603,LAW111,LAW111,Spring 2026,1,BBSE1.2,71.9,2.88,3,Enrolled
ENR_013534,102603,COM112,COM112,Spring 2026,1,BBSE1.2,73.4,2.94,3,Enrolled
ENR_013535,102604,MAT102,MAT102,Spring 2026,1,BBSA1.2,85.4,3.42,4,Enrolled
ENR_013536,102604,BUS102,BUS102,Spring 2026,1,BBSA1.2,71.3,2.85,3,Enrolled
ENR_013537,102604,LAW111,LAW111,Spring 2026,1,BBSA1.2,77.9,3.12,3,Enrolled
ENR_013538,102604,BIT116,BIT116,Spring 2026,1,BBSA1.2,63.3,2.53,3,Enrolled
ENR_013539,102604,BIT114,BIT114,Spring 2026,1,BBSA1.2,61.6,2.47,3,Enrolled
ENR_013540,102604,MAT112,MAT112,Spring 2026,1,BBSA1.2,92.0,3.68,3,Enrolled
ENR_013541,102605,BIT404,BIT404,Spring 2026,4,BSSD4.1,85.1,3.41,3,Enrolled
ENR_013542,102605,BIT401,BIT401,Spring 2026,4,BSSD4.1,79.4,3.18,4,Enrolled
ENR_013543,102605,BIT402,BIT402,Spring 2026,4,BSSD4.1,70.5,2.82,3,Enrolled
ENR_013544,102605,MGT401,MGT401,Spring 2026,4,BSSD4.1,88.5,3.54,3,Enrolled
ENR_013545,102606,BUS301,BUS301,Spring 2026,3,BBSA3.2,82.2,3.29,3,Enrolled
ENR_013546,102606,MKT302,MKT302,Spring 2026,3,BBSA3.2,93.0,3.72,3,Enrolled
ENR_013547,102606,BIT313,BIT313,Spring 2026,3,BBSA3.2,79.0,3.16,3,Enrolled
ENR_013548,102606,BIT311,BIT311,Spring 2026,3,BBSA3.2,87.5,3.5,3,Enrolled
ENR_013549,102606,BIT314,BIT314,Spring 2026,3,BBSA3.2,41.8,1.67,3,Enrolled
ENR_013550,102607,BIT111,BIT111,Spring 2026,1,BSSD1.2,57.0,2.28,4,Enrolled
ENR_013551,102607,ECO102,ECO102,Spring 2026,1,BSSD1.2,84.9,3.39,3,Enrolled
ENR_013552,102607,BIT112,BIT112,Spring 2026,1,BSSD1.2,84.4,3.38,4,Enrolled
ENR_013553,102607,ACC102,ACC102,Spring 2026,1,BSSD1.2,76.3,3.05,4,Enrolled
ENR_013554,102607,STA102,STA102,Spring 2026,1,BSSD1.2,84.3,3.37,4,Enrolled
ENR_013555,102607,BIT114,BIT114,Spring 2026,1,BSSD1.2,82.3,3.29,3,Enrolled
ENR_013556,102607,MAT102,MAT102,Spring 2026,1,BSSD1.2,82.6,3.3,4,Enrolled
ENR_013557,102608,MAT112,MAT112,Spring 2026,1,BSSD1.2,78.8,3.15,3,Enrolled
ENR_013558,102608,BUS102,BUS102,Spring 2026,1,BSSD1.2,81.9,3.28,3,Enrolled
ENR_013559,102608,BIT116,BIT116,Spring 2026,1,BSSD1.2,91.2,3.65,3,Enrolled
ENR_013560,102608,BIT113,BIT113,Spring 2026,1,BSSD1.2,86.1,3.44,3,Enrolled
ENR_013561,102608,MAT102,MAT102,Spring 2026,1,BSSD1.2,52.1,2.08,4,Enrolled
ENR_013562,102608,BIT115,BIT115,Spring 2026,1,BSSD1.2,67.7,2.71,3,Enrolled
ENR_013563,102609,BIT402,BIT402,Spring 2026,4,BBSA4.1,81.4,3.26,3,Enrolled
ENR_013564,102609,BUS401,BUS401,Spring 2026,4,BBSA4.1,77.8,3.11,3,Enrolled
ENR_013565,102609,BIT403,BIT403,Spring 2026,4,BBSA4.1,94.8,3.79,4,Enrolled
ENR_013566,102609,MGT401,MGT401,Spring 2026,4,BBSA4.1,63.4,2.54,3,Enrolled
ENR_013567,102609,BUS411,BUS411,Spring 2026,4,BBSA4.1,70.6,2.83,4,Enrolled
ENR_013568,102610,BIT114,BIT114,Spring 2026,1,BBSA1.2,94.0,3.76,3,Enrolled
ENR_013569,102610,BIT116,BIT116,Spring 2026,1,BBSA1.2,93.4,3.74,3,Enrolled
ENR_013570,102610,BIT111,BIT111,Spring 2026,1,BBSA1.2,61.9,2.48,4,Enrolled
ENR_013571,102610,STA102,STA102,Spring 2026,1,BBSA1.2,77.7,3.11,4,Enrolled
ENR_013572,102610,LAW111,LAW111,Spring 2026,1,BBSA1.2,94.0,3.76,3,Enrolled
ENR_013573,102610,BIT115,BIT115,Spring 2026,1,BBSA1.2,91.9,3.67,3,Enrolled
ENR_013574,102611,LAW101,LAW101,Spring 2026,1,BSSD1.1,44.0,1.76,3,Enrolled
ENR_013575,102611,MAT111,MAT111,Spring 2026,1,BSSD1.1,78.4,3.14,3,Enrolled
ENR_013576,102611,MGT101,MGT101,Spring 2026,1,BSSD1.1,90.1,3.6,3,Enrolled
ENR_013577,102611,COM101,COM101,Spring 2026,1,BSSD1.1,92.9,3.72,3,Enrolled
ENR_013578,102611,BIT102,BIT102,Spring 2026,1,BSSD1.1,70.7,2.83,3,Enrolled
ENR_013579,102611,ACC101,ACC101,Spring 2026,1,BSSD1.1,43.9,1.76,4,Enrolled
ENR_013580,102612,BUS412,BUS412,Spring 2026,4,BBSF4.2,77.5,3.1,4,Enrolled
ENR_013581,102612,BIT412,BIT412,Spring 2026,4,BBSF4.2,89.3,3.57,3,Enrolled
ENR_013582,102612,MKT401,MKT401,Spring 2026,4,BBSF4.2,87.8,3.51,3,Enrolled
ENR_013583,102612,BIT411,BIT411,Spring 2026,4,BBSF4.2,71.4,2.86,4,Enrolled
ENR_013584,102613,BIT106,BIT106,Spring 2026,1,BBSE1.1,91.3,3.65,3,Enrolled
ENR_013585,102613,ACC101,ACC101,Spring 2026,1,BBSE1.1,73.5,2.94,4,Enrolled
ENR_013586,102613,ECO101,ECO101,Spring 2026,1,BBSE1.1,89.1,3.56,3,Enrolled
ENR_013587,102613,STA101,STA101,Spring 2026,1,BBSE1.1,94.4,3.78,4,Enrolled
ENR_013588,102613,LAW102,LAW102,Spring 2026,1,BBSE1.1,54.6,2.18,3,Enrolled
ENR_013589,102613,BIT103,BIT103,Spring 2026,1,BBSE1.1,42.2,1.69,3,Enrolled
ENR_013590,102613,MAT101,MAT101,Spring 2026,1,BBSE1.1,57.1,2.29,4,Enrolled
ENR_013591,102614,BIT301,BIT301,Spring 2026,3,BBSA3.1,76.1,3.04,3,Enrolled
ENR_013592,102614,BIT302,BIT302,Spring 2026,3,BBSA3.1,89.2,3.57,3,Enrolled
ENR_013593,102614,MKT301,MKT301,Spring 2026,3,BBSA3.1,92.9,3.72,3,Enrolled
ENR_013594,102614,BIT304,BIT304,Spring 2026,3,BBSA3.1,66.8,2.67,3,Enrolled
ENR_013595,102614,FIN301,FIN301,Spring 2026,3,BBSA3.1,78.9,3.16,3,Enrolled
ENR_013596,102615,ECO102,ECO102,Spring 2026,1,BBSE1.2,60.3,2.41,3,Enrolled
ENR_013597,102615,COM112,COM112,Spring 2026,1,BBSE1.2,91.1,3.64,3,Enrolled
ENR_013598,102615,BIT116,BIT116,Spring 2026,1,BBSE1.2,70.8,2.83,3,Enrolled
ENR_013599,102615,BUS102,BUS102,Spring 2026,1,BBSE1.2,47.4,1.89,3,Enrolled
ENR_013600,102615,BIT112,BIT112,Spring 2026,1,BBSE1.2,74.7,2.99,4,Enrolled
ENR_013601,102615,MAT112,MAT112,Spring 2026,1,BBSE1.2,70.8,2.83,3,Enrolled
ENR_013602,102616,MAT101,MAT101,Spring 2026,1,BBSE1.1,76.9,3.07,4,Enrolled
ENR_013603,102616,BIT101,BIT101,Spring 2026,1,BBSE1.1,73.2,2.93,4,Enrolled
ENR_013604,102616,LAW102,LAW102,Spring 2026,1,BBSE1.1,73.3,2.93,3,Enrolled
ENR_013605,102616,BIT102,BIT102,Spring 2026,1,BBSE1.1,57.8,2.31,3,Enrolled
ENR_013606,102616,BIT104,BIT104,Spring 2026,1,BBSE1.1,57.1,2.28,3,Enrolled
ENR_013607,102616,LAW101,LAW101,Spring 2026,1,BBSE1.1,89.3,3.57,3,Enrolled
ENR_013608,102616,COM111,COM111,Spring 2026,1,BBSE1.1,88.6,3.54,3,Enrolled
ENR_013609,102617,LAW101,LAW101,Spring 2026,1,BBSF1.1,75.7,3.03,3,Enrolled
ENR_013610,102617,COM101,COM101,Spring 2026,1,BBSF1.1,86.3,3.45,3,Enrolled
ENR_013611,102617,STA101,STA101,Spring 2026,1,BBSF1.1,82.5,3.3,4,Enrolled
ENR_013612,102617,BIT105,BIT105,Spring 2026,1,BBSF1.1,88.1,3.53,3,Enrolled
ENR_013613,102617,BIT106,BIT106,Spring 2026,1,BBSF1.1,65.2,2.61,3,Enrolled
ENR_013614,102617,BIT102,BIT102,Spring 2026,1,BBSF1.1,48.4,1.94,3,Enrolled
ENR_013615,102617,PSY101,PSY101,Spring 2026,1,BBSF1.1,85.9,3.44,3,Enrolled
ENR_013616,102618,STR401,STR401,Spring 2026,4,BSSD4.1,91.2,3.65,3,Enrolled
ENR_013617,102618,MGT401,MGT401,Spring 2026,4,BSSD4.1,88.9,3.55,3,Enrolled
ENR_013618,102618,BUS411,BUS411,Spring 2026,4,BSSD4.1,72.7,2.91,4,Enrolled
ENR_013619,102618,BIT401,BIT401,Spring 2026,4,BSSD4.1,90.1,3.6,4,Enrolled
ENR_013620,102619,BIT212,BIT212,Spring 2026,2,BBSA2.2,47.3,1.89,4,Enrolled
ENR_013621,102619,BIT213,BIT213,Spring 2026,2,BBSA2.2,86.1,3.44,3,Enrolled
ENR_013622,102619,MKT202,MKT202,Spring 2026,2,BBSA2.2,92.3,3.69,3,Enrolled
ENR_013623,102619,BIT215,BIT215,Spring 2026,2,BBSA2.2,79.8,3.19,3,Enrolled
ENR_013624,102619,BUS202,BUS202,Spring 2026,2,BBSA2.2,82.1,3.28,3,Enrolled
ENR_013625,102619,BIT211,BIT211,Spring 2026,2,BBSA2.2,80.1,3.2,4,Enrolled
ENR_013626,102619,BIT214,BIT214,Spring 2026,2,BBSA2.2,72.9,2.92,3,Enrolled
ENR_013627,102620,COM101,COM101,Spring 2026,1,BBSA1.1,94.7,3.79,3,Enrolled
ENR_013628,102620,BUS101,BUS101,Spring 2026,1,BBSA1.1,41.8,1.67,3,Enrolled
ENR_013629,102620,BIT106,BIT106,Spring 2026,1,BBSA1.1,42.9,1.71,3,Enrolled
ENR_013630,102620,COM111,COM111,Spring 2026,1,BBSA1.1,70.5,2.82,3,Enrolled
ENR_013631,102620,LAW102,LAW102,Spring 2026,1,BBSA1.1,65.6,2.62,3,Enrolled
ENR_013632,102620,STA101,STA101,Spring 2026,1,BBSA1.1,85.1,3.4,4,Enrolled
ENR_013633,102620,BIT102,BIT102,Spring 2026,1,BBSA1.1,88.5,3.54,3,Enrolled
ENR_013634,102621,BIT411,BIT411,Spring 2026,4,BBSF4.2,63.3,2.53,4,Enrolled
ENR_013635,102621,BUS412,BUS412,Spring 2026,4,BBSF4.2,93.8,3.75,4,Enrolled
ENR_013636,102621,BIT412,BIT412,Spring 2026,4,BBSF4.2,85.1,3.4,3,Enrolled
ENR_013637,102621,MKT401,MKT401,Spring 2026,4,BBSF4.2,94.7,3.79,3,Enrolled
ENR_013638,102622,STA102,STA102,Spring 2026,1,BBSF1.2,92.0,3.68,4,Enrolled
ENR_013639,102622,BIT113,BIT113,Spring 2026,1,BBSF1.2,81.9,3.27,3,Enrolled
ENR_013640,102622,ACC102,ACC102,Spring 2026,1,BBSF1.2,87.5,3.5,4,Enrolled
ENR_013641,102622,MAT102,MAT102,Spring 2026,1,BBSF1.2,66.6,2.66,4,Enrolled
ENR_013642,102622,BUS102,BUS102,Spring 2026,1,BBSF1.2,82.4,3.3,3,Enrolled
ENR_013643,102622,MAT112,MAT112,Spring 2026,1,BBSF1.2,70.6,2.82,3,Enrolled
ENR_013644,102622,BIT115,BIT115,Spring 2026,1,BBSF1.2,52.9,2.12,3,Enrolled
ENR_013645,102623,ECO101,ECO101,Spring 2026,1,BSSD1.1,58.3,2.33,3,Enrolled
ENR_013646,102623,LAW102,LAW102,Spring 2026,1,BSSD1.1,74.0,2.96,3,Enrolled
ENR_013647,102623,MGT101,MGT101,Spring 2026,1,BSSD1.1,93.5,3.74,3,Enrolled
ENR_013648,102623,PSY101,PSY101,Spring 2026,1,BSSD1.1,92.0,3.68,3,Enrolled
ENR_013649,102623,COM111,COM111,Spring 2026,1,BSSD1.1,81.8,3.27,3,Enrolled
ENR_013650,102623,STA101,STA101,Spring 2026,1,BSSD1.1,93.7,3.75,4,Enrolled
ENR_013651,102625,MGT101,MGT101,Spring 2026,1,BBSF1.1,88.0,3.52,3,Enrolled
ENR_013652,102625,STA101,STA101,Spring 2026,1,BBSF1.1,93.8,3.75,4,Enrolled
ENR_013653,102625,MAT111,MAT111,Spring 2026,1,BBSF1.1,94.2,3.77,3,Enrolled
ENR_013654,102625,LAW102,LAW102,Spring 2026,1,BBSF1.1,84.5,3.38,3,Enrolled
ENR_013655,102625,ECO101,ECO101,Spring 2026,1,BBSF1.1,61.5,2.46,3,Enrolled
ENR_013656,102625,COM111,COM111,Spring 2026,1,BBSF1.1,71.9,2.88,3,Enrolled
ENR_013657,102625,BIT105,BIT105,Spring 2026,1,BBSF1.1,84.9,3.4,3,Enrolled
ENR_013658,102626,ENT201,ENT201,Spring 2026,2,BBSF2.2,75.5,3.02,3,Enrolled
ENR_013659,102626,BIT212,BIT212,Spring 2026,2,BBSF2.2,71.9,2.88,4,Enrolled
ENR_013660,102626,MKT202,MKT202,Spring 2026,2,BBSF2.2,43.6,1.74,3,Enrolled
ENR_013661,102626,BIT211,BIT211,Spring 2026,2,BBSF2.2,36.8,1.47,4,Enrolled
ENR_013662,102626,BIT213,BIT213,Spring 2026,2,BBSF2.2,82.1,3.28,3,Enrolled
ENR_013663,102626,BUS202,BUS202,Spring 2026,2,BBSF2.2,82.9,3.32,3,Enrolled
ENR_013664,102628,BIT111,BIT111,Spring 2026,1,BBSA1.2,52.4,2.1,4,Enrolled
ENR_013665,102628,BIT112,BIT112,Spring 2026,1,BBSA1.2,92.4,3.7,4,Enrolled
ENR_013666,102628,MAT102,MAT102,Spring 2026,1,BBSA1.2,90.4,3.62,4,Enrolled
ENR_013667,102628,BUS102,BUS102,Spring 2026,1,BBSA1.2,85.0,3.4,3,Enrolled
ENR_013668,102628,ACC102,ACC102,Spring 2026,1,BBSA1.2,49.9,2.0,4,Enrolled
ENR_013669,102628,BIT116,BIT116,Spring 2026,1,BBSA1.2,64.2,2.57,3,Enrolled
ENR_013670,102629,BIT202,BIT202,Spring 2026,2,BBSA2.1,79.3,3.17,4,Enrolled
ENR_013671,102629,MKT201,MKT201,Spring 2026,2,BBSA2.1,82.1,3.28,3,Enrolled
ENR_013672,102629,ACC201,ACC201,Spring 2026,2,BBSA2.1,75.0,3.0,4,Enrolled
ENR_013673,102629,BIT203,BIT203,Spring 2026,2,BBSA2.1,89.0,3.56,3,Enrolled
ENR_013674,102629,BIT205,BIT205,Spring 2026,2,BBSA2.1,93.2,3.73,3,Enrolled
ENR_013675,102629,BUS201,BUS201,Spring 2026,2,BBSA2.1,55.8,2.23,3,Enrolled
ENR_013676,102630,FIN202,FIN202,Spring 2026,2,BBSF2.2,92.9,3.71,4,Enrolled
ENR_013677,102630,BIT213,BIT213,Spring 2026,2,BBSF2.2,64.1,2.56,3,Enrolled
ENR_013678,102630,BIT215,BIT215,Spring 2026,2,BBSF2.2,83.3,3.33,3,Enrolled
ENR_013679,102630,BIT212,BIT212,Spring 2026,2,BBSF2.2,82.5,3.3,4,Enrolled
ENR_013680,102630,BUS202,BUS202,Spring 2026,2,BBSF2.2,93.8,3.75,3,Enrolled
ENR_013681,102630,MKT202,MKT202,Spring 2026,2,BBSF2.2,93.5,3.74,3,Enrolled
ENR_013682,102630,ACC202,ACC202,Spring 2026,2,BBSF2.2,79.2,3.17,4,Enrolled
ENR_013683,102631,MAT112,MAT112,Spring 2026,1,BBSF1.2,79.7,3.19,3,Enrolled
ENR_013684,102631,BIT113,BIT113,Spring 2026,1,BBSF1.2,93.5,3.74,3,Enrolled
ENR_013685,102631,BIT114,BIT114,Spring 2026,1,BBSF1.2,77.0,3.08,3,Enrolled
ENR_013686,102631,ECO102,ECO102,Spring 2026,1,BBSF1.2,75.1,3.0,3,Enrolled
ENR_013687,102631,BIT116,BIT116,Spring 2026,1,BBSF1.2,71.4,2.86,3,Enrolled
ENR_013688,102631,ACC102,ACC102,Spring 2026,1,BBSF1.2,67.9,2.72,4,Enrolled
ENR_013689,102631,MAT102,MAT102,Spring 2026,1,BBSF1.2,57.1,2.29,4,Enrolled
ENR_013690,102632,ACC202,ACC202,Spring 2026,2,BSSD2.2,61.1,2.45,4,Enrolled
ENR_013691,102632,ENT201,ENT201,Spring 2026,2,BSSD2.2,37.7,1.51,3,Enrolled
ENR_013692,102632,BIT211,BIT211,Spring 2026,2,BSSD2.2,75.3,3.01,4,Enrolled
ENR_013693,102632,BUS202,BUS202,Spring 2026,2,BSSD2.2,92.7,3.71,3,Enrolled
ENR_013694,102632,BIT214,BIT214,Spring 2026,2,BSSD2.2,69.9,2.8,3,Enrolled
ENR_013695,102632,BIT213,BIT213,Spring 2026,2,BSSD2.2,91.6,3.67,3,Enrolled
ENR_013696,102632,FIN202,FIN202,Spring 2026,2,BSSD2.2,45.3,1.81,4,Enrolled
ENR_013697,102633,BIT411,BIT411,Spring 2026,4,BBSE4.2,75.6,3.03,4,Enrolled
ENR_013698,102633,MKT401,MKT401,Spring 2026,4,BBSE4.2,89.6,3.58,3,Enrolled
ENR_013699,102633,BUS412,BUS412,Spring 2026,4,BBSE4.2,79.7,3.19,4,Enrolled
ENR_013700,102633,BIT412,BIT412,Spring 2026,4,BBSE4.2,86.1,3.44,3,Enrolled
ENR_013701,102634,BIT112,BIT112,Spring 2026,1,BBSA1.2,83.4,3.34,4,Enrolled
ENR_013702,102634,BIT113,BIT113,Spring 2026,1,BBSA1.2,82.3,3.29,3,Enrolled
ENR_013703,102634,MAT102,MAT102,Spring 2026,1,BBSA1.2,87.4,3.5,4,Enrolled
ENR_013704,102634,BIT111,BIT111,Spring 2026,1,BBSA1.2,61.9,2.48,4,Enrolled
ENR_013705,102634,BUS102,BUS102,Spring 2026,1,BBSA1.2,81.6,3.26,3,Enrolled
ENR_013706,102634,BIT116,BIT116,Spring 2026,1,BBSA1.2,70.6,2.82,3,Enrolled
ENR_013707,102634,MAT112,MAT112,Spring 2026,1,BBSA1.2,38.1,1.52,3,Enrolled
ENR_013708,102635,BIT303,BIT303,Spring 2026,3,BSSD3.1,77.6,3.1,4,Enrolled
ENR_013709,102635,ACC301,ACC301,Spring 2026,3,BSSD3.1,75.0,3.0,4,Enrolled
ENR_013710,102635,BIT305,BIT305,Spring 2026,3,BSSD3.1,80.3,3.21,3,Enrolled
ENR_013711,102635,BIT302,BIT302,Spring 2026,3,BSSD3.1,73.9,2.95,3,Enrolled
ENR_013712,102635,FIN301,FIN301,Spring 2026,3,BSSD3.1,92.9,3.72,3,Enrolled
ENR_013713,102636,FIN302,FIN302,Spring 2026,3,BBSA3.2,82.2,3.29,3,Enrolled
ENR_013714,102636,BIT313,BIT313,Spring 2026,3,BBSA3.2,79.9,3.19,3,Enrolled
ENR_013715,102636,MKT302,MKT302,Spring 2026,3,BBSA3.2,83.1,3.32,3,Enrolled
ENR_013716,102636,BUS301,BUS301,Spring 2026,3,BBSA3.2,77.5,3.1,3,Enrolled
ENR_013717,102636,BIT311,BIT311,Spring 2026,3,BBSA3.2,65.4,2.62,3,Enrolled
ENR_013718,102636,BIT314,BIT314,Spring 2026,3,BBSA3.2,91.4,3.66,3,Enrolled
ENR_013719,102637,ACC101,ACC101,Spring 2026,1,BBSA1.1,74.2,2.97,4,Enrolled
ENR_013720,102637,MAT101,MAT101,Spring 2026,1,BBSA1.1,87.4,3.5,4,Enrolled
ENR_013721,102637,BIT106,BIT106,Spring 2026,1,BBSA1.1,86.8,3.47,3,Enrolled
ENR_013722,102637,LAW101,LAW101,Spring 2026,1,BBSA1.1,92.5,3.7,3,Enrolled
ENR_013723,102637,BIT104,BIT104,Spring 2026,1,BBSA1.1,74.5,2.98,3,Enrolled
ENR_013724,102637,PSY101,PSY101,Spring 2026,1,BBSA1.1,51.0,2.04,3,Enrolled
ENR_013725,102637,BIT103,BIT103,Spring 2026,1,BBSA1.1,54.6,2.18,3,Enrolled
ENR_013726,102638,MAT101,MAT101,Spring 2026,1,BBSF1.1,80.3,3.21,4,Enrolled
ENR_013727,102638,ECO101,ECO101,Spring 2026,1,BBSF1.1,64.6,2.59,3,Enrolled
ENR_013728,102638,COM101,COM101,Spring 2026,1,BBSF1.1,55.9,2.23,3,Enrolled
ENR_013729,102638,BIT106,BIT106,Spring 2026,1,BBSF1.1,92.9,3.72,3,Enrolled
ENR_013730,102638,LAW101,LAW101,Spring 2026,1,BBSF1.1,89.7,3.59,3,Enrolled
ENR_013731,102638,COM111,COM111,Spring 2026,1,BBSF1.1,45.0,1.8,3,Enrolled
ENR_013732,102638,BIT103,BIT103,Spring 2026,1,BBSF1.1,72.1,2.89,3,Enrolled
ENR_013733,102641,BUS301,BUS301,Spring 2026,3,BBSE3.2,53.3,2.13,3,Enrolled
ENR_013734,102641,ACC302,ACC302,Spring 2026,3,BBSE3.2,86.5,3.46,4,Enrolled
ENR_013735,102641,BIT314,BIT314,Spring 2026,3,BBSE3.2,94.3,3.77,3,Enrolled
ENR_013736,102641,BIT312,BIT312,Spring 2026,3,BBSE3.2,57.7,2.31,4,Enrolled
ENR_013737,102641,BIT313,BIT313,Spring 2026,3,BBSE3.2,41.4,1.66,3,Enrolled
ENR_013738,102641,BIT311,BIT311,Spring 2026,3,BBSE3.2,85.8,3.43,3,Enrolled
ENR_013739,102643,BIT212,BIT212,Spring 2026,2,BSSD2.2,87.0,3.48,4,Enrolled
ENR_013740,102643,BUS202,BUS202,Spring 2026,2,BSSD2.2,87.7,3.51,3,Enrolled
ENR_013741,102643,BIT215,BIT215,Spring 2026,2,BSSD2.2,81.7,3.27,3,Enrolled
ENR_013742,102643,MKT202,MKT202,Spring 2026,2,BSSD2.2,92.5,3.7,3,Enrolled
ENR_013743,102643,BIT213,BIT213,Spring 2026,2,BSSD2.2,84.6,3.38,3,Enrolled
ENR_013744,102643,BIT214,BIT214,Spring 2026,2,BSSD2.2,55.8,2.23,3,Enrolled
ENR_013745,102643,BIT211,BIT211,Spring 2026,2,BSSD2.2,81.6,3.26,4,Enrolled
ENR_013746,102644,MGT401,MGT401,Spring 2026,4,BSSD4.1,53.8,2.15,3,Enrolled
ENR_013747,102644,BIT403,BIT403,Spring 2026,4,BSSD4.1,79.6,3.19,4,Enrolled
ENR_013748,102644,BIT404,BIT404,Spring 2026,4,BSSD4.1,68.0,2.72,3,Enrolled
ENR_013749,102644,BUS401,BUS401,Spring 2026,4,BSSD4.1,72.2,2.89,3,Enrolled
ENR_013750,102644,STR401,STR401,Spring 2026,4,BSSD4.1,94.2,3.77,3,Enrolled
ENR_013751,102645,BUS401,BUS401,Spring 2026,4,BBSF4.1,85.1,3.41,3,Enrolled
ENR_013752,102645,BUS411,BUS411,Spring 2026,4,BBSF4.1,91.2,3.65,4,Enrolled
ENR_013753,102645,BIT401,BIT401,Spring 2026,4,BBSF4.1,90.5,3.62,4,Enrolled
ENR_013754,102645,STR401,STR401,Spring 2026,4,BBSF4.1,91.1,3.64,3,Enrolled
ENR_013755,102646,BIT411,BIT411,Spring 2026,4,BBSA4.2,84.5,3.38,4,Enrolled
ENR_013756,102646,BIT412,BIT412,Spring 2026,4,BBSA4.2,93.7,3.75,3,Enrolled
ENR_013757,102646,BUS412,BUS412,Spring 2026,4,BBSA4.2,80.4,3.22,4,Enrolled
ENR_013758,102646,MKT401,MKT401,Spring 2026,4,BBSA4.2,86.9,3.48,3,Enrolled
ENR_013759,102647,MKT202,MKT202,Spring 2026,2,BBSA2.2,46.1,1.84,3,Enrolled
ENR_013760,102647,FIN202,FIN202,Spring 2026,2,BBSA2.2,94.4,3.78,4,Enrolled
ENR_013761,102647,BIT214,BIT214,Spring 2026,2,BBSA2.2,72.9,2.92,3,Enrolled
ENR_013762,102647,ENT201,ENT201,Spring 2026,2,BBSA2.2,88.4,3.53,3,Enrolled
ENR_013763,102647,BIT211,BIT211,Spring 2026,2,BBSA2.2,86.7,3.47,4,Enrolled
ENR_013764,102647,ACC202,ACC202,Spring 2026,2,BBSA2.2,74.8,2.99,4,Enrolled
ENR_013765,102647,BUS202,BUS202,Spring 2026,2,BBSA2.2,30.2,1.21,3,Enrolled
ENR_013766,102648,ACC101,ACC101,Spring 2026,1,BSSD1.1,90.7,3.63,4,Enrolled
ENR_013767,102648,BUS101,BUS101,Spring 2026,1,BSSD1.1,73.5,2.94,3,Enrolled
ENR_013768,102648,BIT101,BIT101,Spring 2026,1,BSSD1.1,70.5,2.82,4,Enrolled
ENR_013769,102648,ECO101,ECO101,Spring 2026,1,BSSD1.1,40.6,1.62,3,Enrolled
ENR_013770,102648,STA101,STA101,Spring 2026,1,BSSD1.1,83.1,3.32,4,Enrolled
ENR_013771,102648,LAW102,LAW102,Spring 2026,1,BSSD1.1,56.5,2.26,3,Enrolled
ENR_013772,102648,BIT106,BIT106,Spring 2026,1,BSSD1.1,89.0,3.56,3,Enrolled
ENR_013773,102650,STA102,STA102,Spring 2026,1,BBSA1.2,75.0,3.0,4,Enrolled
ENR_013774,102650,BIT112,BIT112,Spring 2026,1,BBSA1.2,81.4,3.26,4,Enrolled
