id,student_id,week_number,year,login_count,time_spent_minutes,assignments_submitted,assignments_total,avg_assignment_score,engagement_score
5714,477,2,2024,20,523,4,5,95.93,100.0
5715,477,3,2024,10,256,3,5,60.93,66.67
5716,477,4,2024,14,528,5,5,99.32,100.0
5717,477,5,2024,0,69,0,5,40.66,0.0
5718,477,6,2024,17,328,4,5,99.39,95.0
5719,477,7,2024,5,4,2,5,32.57,41.67
5720,477,8,2024,14,431,5,5,80.72,100.0
5721,477,9,2024,9,287,3,5,69.17,65.0
5722,477,10,2024,15,499,4,5,89.81,91.67
5723,477,11,2024,2,140,1,5,40.71,20.0
5724,477,12,2024,10,271,3,5,78.84,66.67
5725,478,1,2024,5,104,0,5,37.26,8.33
5726,478,2,2024,14,394,4,5,94.17,90.0
5727,478,3,2024,0,144,1,5,58.56,16.67
5728,478,4,2024,10,265,2,5,69.41,50.0
5729,478,5,2024,6,285,4,5,74.14,76.67
5730,478,6,2024,8,249,4,5,66.54,80.0
5731,478,7,2024,18,554,4,5,98.94,96.67
5732,478,8,2024,14,380,5,5,96.34,100.0
5733,478,9,2024,16,516,4,5,95.76,93.33
5734,478,10,2024,17,522,5,5,85.28,100.0
5735,478,11,2024,19,446,4,5,93.84,98.33
5736,478,12,2024,17,503,4,5,88.65,95.0
5737,479,1,2024,17,539,5,5,82.79,100.0
5738,479,2,2024,16,447,4,5,91.73,93.33
5739,479,3,2024,20,519,5,5,80.43,100.0
5740,479,4,2024,8,194,3,5,72.15,63.33
5741,479,5,2024,11,498,4,5,86.97,85.0
5742,479,6,2024,9,165,3,5,72.5,65.0
5743,479,7,2024,10,544,4,5,80.42,83.33
5744,479,8,2024,13,457,4,5,82.83,88.33
5745,479,9,2024,3,76,0,5,35.34,5.0
5746,479,10,2024,4,44,1,5,48.71,23.33
5747,479,11,2024,10,346,5,5,93.45,100.0
5748,479,12,2024,9,180,2,5,72.9,48.33
5749,480,1,2024,14,515,5,5,80.79,100.0
5750,480,2,2024,11,577,4,5,91.07,85.0
5751,480,3,2024,0,67,1,5,57.45,16.67
5752,480,4,2024,11,342,4,5,80.55,85.0
5753,480,5,2024,13,588,4,5,99.86,88.33
5754,480,6,2024,8,260,4,5,68.65,80.0
5755,480,7,2024,12,411,5,5,96.54,100.0
5756,480,8,2024,13,546,5,5,97.61,100.0
5757,480,9,2024,7,190,4,5,70.02,78.33
5758,480,10,2024,17,545,4,5,86.13,95.0
5759,480,11,2024,15,327,4,5,80.19,91.67
5760,480,12,2024,1,114,1,5,53.71,18.33
5761,481,1,2024,5,266,4,5,64.09,75.0
5762,481,2,2024,12,483,4,5,98.98,86.67
5763,481,3,2024,13,380,5,5,88.87,100.0
5764,481,4,2024,7,228,4,5,75.48,78.33
5765,481,5,2024,17,373,5,5,99.08,100.0
5766,481,6,2024,10,274,4,5,77.7,83.33
5767,481,7,2024,10,284,4,5,76.64,83.33
5768,481,8,2024,5,193,4,5,79.35,75.0
5769,481,9,2024,18,549,5,5,85.14,100.0
5770,481,10,2024,8,171,2,5,65.89,46.67
5771,481,11,2024,12,493,5,5,86.27,100.0
5772,481,12,2024,7,175,4,5,66.33,78.33
5773,482,1,2024,20,563,4,5,82.81,100.0
5774,482,2,2024,14,339,4,5,89.2,90.0
5775,482,3,2024,11,368,5,5,84.99,100.0
5776,482,4,2024,8,164,2,5,68.45,46.67
5777,482,5,2024,11,449,5,5,84.44,100.0
5778,482,6,2024,10,340,4,5,87.4,83.33
5779,482,7,2024,5,20,0,5,56.47,8.33
5780,482,8,2024,9,227,3,5,67.91,65.0
5781,482,9,2024,5,206,3,5,61.15,58.33
5782,482,10,2024,11,536,5,5,91.34,100.0
5783,482,11,2024,17,484,5,5,99.03,100.0
5784,482,12,2024,6,151,2,5,78.87,43.33
5785,483,1,2024,10,263,2,5,69.06,50.0
5786,483,2,2024,19,546,4,5,81.67,98.33
5787,483,3,2024,5,175,4,5,77.62,75.0
5788,483,4,2024,12,511,4,5,81.53,86.67
5789,483,5,2024,9,190,2,5,78.99,48.33
5790,483,6,2024,7,153,2,5,68.32,45.0
5791,483,7,2024,16,471,5,5,96.93,100.0
5792,483,8,2024,16,327,4,5,98.31,93.33
5793,483,9,2024,11,438,4,5,86.83,85.0
5794,483,10,2024,7,270,2,5,61.28,45.0
5795,483,11,2024,10,316,5,5,86.78,100.0
5796,483,12,2024,15,424,4,5,94.15,91.67
5797,484,1,2024,15,508,4,5,96.61,91.67
5798,484,2,2024,16,397,5,5,95.93,100.0
5799,484,3,2024,3,124,2,5,43.11,38.33
5800,484,4,2024,15,431,5,5,87.52,100.0
5801,484,5,2024,15,304,5,5,83.38,100.0
5802,484,6,2024,14,329,5,5,91.81,100.0
5803,484,7,2024,18,512,4,5,95.61,96.67
5804,484,8,2024,7,216,2,5,74.77,45.0
5805,484,9,2024,17,355,4,5,86.0,95.0
5806,484,10,2024,11,495,4,5,87.38,85.0
5807,484,11,2024,11,590,5,5,93.42,100.0
5808,484,12,2024,7,275,2,5,71.13,45.0
5809,485,1,2024,18,495,5,5,97.75,100.0
5810,485,2,2024,14,346,5,5,98.12,100.0
5811,485,3,2024,12,433,4,5,94.97,86.67
5812,485,4,2024,20,309,4,5,94.0,100.0
5813,485,5,2024,5,234,2,5,64.55,41.67
5814,485,6,2024,10,256,2,5,68.21,50.0
5815,485,7,2024,19,527,4,5,85.87,98.33
5816,485,8,2024,16,588,4,5,85.9,93.33
5817,485,9,2024,5,263,3,5,73.19,58.33
5818,485,10,2024,20,305,4,5,88.58,100.0
5819,485,11,2024,14,412,5,5,87.2,100.0
5820,485,12,2024,20,415,5,5,87.83,100.0
5821,486,1,2024,10,162,3,5,65.03,66.67
5822,486,2,2024,5,232,2,5,60.59,41.67
5823,486,3,2024,10,341,5,5,86.96,100.0
5824,486,4,2024,5,137,0,5,30.16,8.33
5825,486,5,2024,17,583,5,5,83.58,100.0
5826,486,6,2024,15,485,5,5,88.74,100.0
5827,486,7,2024,16,547,5,5,95.98,100.0
5828,486,8,2024,17,367,4,5,92.08,95.0
5829,486,9,2024,12,583,4,5,85.99,86.67
5830,486,10,2024,7,202,2,5,79.01,45.0
5831,486,11,2024,12,356,5,5,83.17,100.0
5832,486,12,2024,5,93,2,5,44.56,41.67
5833,487,1,2024,16,537,5,5,95.7,100.0
5834,487,2,2024,18,595,4,5,83.41,96.67
5835,487,3,2024,7,299,3,5,76.16,61.67
5836,487,4,2024,10,250,4,5,74.69,83.33
5837,487,5,2024,18,314,4,5,83.53,96.67
5838,487,6,2024,7,253,2,5,61.22,45.0
5839,487,7,2024,11,307,4,5,82.97,85.0
5840,487,8,2024,20,319,4,5,97.0,100.0
5841,487,9,2024,6,162,4,5,73.08,76.67
5842,487,10,2024,8,165,2,5,78.03,46.67
5843,487,11,2024,4,90,2,5,33.17,40.0
5844,487,12,2024,17,493,4,5,88.71,95.0
5845,488,1,2024,19,507,5,5,90.83,100.0
5846,488,2,2024,13,497,4,5,82.66,88.33
5847,488,3,2024,16,562,5,5,83.76,100.0
5848,488,4,2024,10,375,4,5,86.52,83.33
5849,488,5,2024,10,581,4,5,87.74,83.33
5850,488,6,2024,19,524,5,5,96.39,100.0
5851,488,7,2024,10,293,3,5,78.23,66.67
5852,488,8,2024,9,201,4,5,77.78,81.67
5853,488,9,2024,5,163,4,5,60.09,75.0
5854,488,10,2024,18,449,5,5,99.85,100.0
5855,488,11,2024,1,144,0,5,58.64,1.67
5856,488,12,2024,7,260,2,5,64.5,45.0
5857,489,1,2024,10,256,2,5,74.18,50.0
5858,489,2,2024,10,277,2,5,67.68,50.0
5859,489,3,2024,20,425,5,5,87.46,100.0
5860,489,4,2024,7,222,3,5,77.67,61.67
5861,489,5,2024,5,80,2,5,46.63,41.67
5862,489,6,2024,14,540,4,5,82.53,90.0
5863,489,7,2024,9,156,2,5,76.98,48.33
5864,489,8,2024,15,358,4,5,80.09,91.67
5865,489,9,2024,0,82,2,5,53.85,33.33
5866,489,10,2024,5,289,3,5,78.31,58.33
5867,489,11,2024,17,407,4,5,90.84,95.0
5868,489,12,2024,14,312,5,5,83.2,100.0
5869,490,1,2024,15,301,5,5,83.28,100.0
5870,490,2,2024,12,306,5,5,93.87,100.0
5871,490,3,2024,2,18,1,5,55.27,20.0
5872,490,4,2024,5,198,3,5,63.14,58.33
5873,490,5,2024,11,524,5,5,93.45,100.0
5874,490,6,2024,2,3,2,5,40.84,36.67
5875,490,7,2024,19,361,5,5,81.76,100.0
5876,490,8,2024,11,448,4,5,82.54,85.0
5877,490,9,2024,0,126,1,5,48.96,16.67
5878,490,10,2024,14,491,4,5,86.62,90.0
5879,490,11,2024,13,410,4,5,89.46,88.33
5880,490,12,2024,6,247,4,5,71.43,76.67
5881,491,1,2024,2,114,0,5,45.33,3.33
5882,491,2,2024,6,160,4,5,78.71,76.67
5883,491,3,2024,6,202,4,5,60.97,76.67
5884,491,4,2024,2,105,0,5,42.34,3.33
5885,491,5,2024,11,376,5,5,96.59,100.0
5886,491,6,2024,6,272,2,5,72.19,43.33
5887,491,7,2024,11,370,5,5,90.7,100.0
5888,491,8,2024,9,206,3,5,67.79,65.0
5889,491,9,2024,13,520,5,5,84.15,100.0
5890,491,10,2024,20,399,4,5,93.16,100.0
5891,491,11,2024,2,71,1,5,58.57,20.0
5892,491,12,2024,11,488,4,5,95.08,85.0
5893,492,1,2024,11,450,5,5,94.02,100.0
5894,492,2,2024,5,286,3,5,72.35,58.33
5895,492,3,2024,16,416,4,5,99.51,93.33
5896,492,4,2024,6,200,2,5,65.62,43.33
5897,492,5,2024,6,211,2,5,73.83,43.33
5898,492,6,2024,13,353,5,5,80.08,100.0
5899,492,7,2024,10,378,5,5,80.32,100.0
5900,492,8,2024,14,425,5,5,98.58,100.0
5901,492,9,2024,14,539,4,5,96.24,90.0
5902,492,10,2024,8,160,4,5,63.2,80.0
5903,492,11,2024,18,514,5,5,84.05,100.0
5904,492,12,2024,15,405,5,5,83.87,100.0
5905,493,1,2024,18,569,4,5,84.02,96.67
5906,493,2,2024,5,294,3,5,60.59,58.33
5907,493,3,2024,9,288,2,5,65.89,48.33
5908,493,4,2024,20,538,5,5,81.99,100.0
5909,493,5,2024,8,185,2,5,60.06,46.67
5910,493,6,2024,20,511,4,5,88.08,100.0
5911,493,7,2024,20,389,4,5,97.59,100.0
5912,493,8,2024,19,498,4,5,80.28,98.33
5913,493,9,2024,8,279,4,5,78.16,80.0
5914,493,10,2024,12,549,4,5,86.23,86.67
5915,493,11,2024,7,193,4,5,73.44,78.33
5916,493,12,2024,18,311,5,5,90.92,100.0
5917,494,1,2024,17,368,4,5,92.63,95.0
5918,494,2,2024,19,533,5,5,80.17,100.0
5919,494,3,2024,18,331,4,5,85.29,96.67
5920,494,4,2024,9,289,3,5,77.7,65.0
5921,494,5,2024,18,533,4,5,98.88,96.67
5922,494,6,2024,7,286,2,5,63.85,45.0
5923,494,7,2024,15,576,5,5,98.36,100.0
5924,494,8,2024,20,369,5,5,81.2,100.0
5925,494,9,2024,11,558,4,5,88.45,85.0
5926,494,10,2024,16,452,4,5,86.4,93.33
5927,494,11,2024,9,271,4,5,73.68,81.67
5928,494,12,2024,10,571,5,5,94.5,100.0
5929,495,1,2024,13,527,4,5,98.45,88.33
5930,495,2,2024,7,211,3,5,62.14,61.67
5931,495,3,2024,18,570,5,5,80.46,100.0
5932,495,4,2024,0,85,1,5,44.6,16.67
5933,495,5,2024,0,60,2,5,52.02,33.33
5934,495,6,2024,11,445,4,5,99.46,85.0
5935,495,7,2024,17,473,5,5,99.64,100.0
5936,495,8,2024,19,441,5,5,84.93,100.0
5937,495,9,2024,8,289,2,5,68.99,46.67
5938,495,10,2024,5,240,4,5,77.28,75.0
5939,495,11,2024,16,369,4,5,90.56,93.33
5940,495,12,2024,8,283,3,5,74.3,63.33
5941,496,1,2024,10,358,5,5,88.84,100.0
5942,496,2,2024,16,371,4,5,92.0,93.33
5943,496,3,2024,9,231,3,5,66.86,65.0
5944,496,4,2024,15,453,4,5,85.26,91.67
5945,496,5,2024,16,505,5,5,83.49,100.0
5946,496,6,2024,19,328,5,5,83.24,100.0
5947,496,7,2024,3,120,2,5,38.14,38.33
5948,496,8,2024,10,350,5,5,99.78,100.0
5949,496,9,2024,13,564,4,5,88.77,88.33
5950,496,10,2024,1,142,1,5,50.13,18.33
5951,496,11,2024,13,369,4,5,96.69,88.33
5952,496,12,2024,9,284,3,5,62.76,65.0
5953,497,1,2024,14,516,5,5,83.73,100.0
5954,497,2,2024,16,344,4,5,84.53,93.33
5955,497,3,2024,17,437,4,5,91.19,95.0
5956,497,4,2024,17,340,5,5,96.65,100.0
5957,497,5,2024,16,374,5,5,84.64,100.0
5958,497,6,2024,20,504,4,5,81.05,100.0
5959,497,7,2024,16,511,5,5,97.11,100.0
5960,497,8,2024,5,299,3,5,61.51,58.33
5961,497,9,2024,5,295,2,5,60.13,41.67
5962,497,10,2024,16,500,5,5,96.69,100.0
5963,497,11,2024,15,458,5,5,98.86,100.0
5964,497,12,2024,1,9,0,5,32.88,1.67
5965,498,1,2024,7,252,2,5,73.09,45.0
5966,498,2,2024,10,226,4,5,73.82,83.33
5967,498,3,2024,5,230,2,5,76.43,41.67
5968,498,4,2024,20,581,5,5,93.73,100.0
5969,498,5,2024,5,277,2,5,63.16,41.67
5970,498,6,2024,16,491,5,5,91.39,100.0
5971,498,7,2024,17,330,5,5,95.02,100.0
5972,498,8,2024,11,553,4,5,84.27,85.0
5973,498,9,2024,0,37,1,5,31.01,16.67
5974,498,10,2024,14,390,4,5,99.57,90.0
5975,498,11,2024,2,62,1,5,54.96,20.0
5976,498,12,2024,10,255,3,5,62.8,66.67
5977,499,1,2024,20,482,4,5,96.95,100.0
5978,499,2,2024,2,127,1,5,50.16,20.0
5979,499,3,2024,11,510,4,5,83.14,85.0
5980,499,4,2024,19,480,4,5,94.34,98.33
5981,499,5,2024,4,137,2,5,44.96,40.0
5982,499,6,2024,20,587,5,5,98.46,100.0
5983,499,7,2024,12,330,5,5,94.47,100.0
5984,499,8,2024,7,191,4,5,74.76,78.33
5985,499,9,2024,6,208,2,5,76.12,43.33
5986,499,10,2024,14,418,4,5,98.21,90.0
5987,499,11,2024,12,553,5,5,94.1,100.0
5988,499,12,2024,14,416,4,5,95.51,90.0
5989,500,1,2024,4,79,1,5,50.37,23.33
5990,500,2,2024,17,444,4,5,85.9,95.0
5991,500,3,2024,8,266,2,5,65.24,46.67
5992,500,4,2024,8,220,4,5,69.62,80.0
5993,500,5,2024,10,280,2,5,73.23,50.0
5994,500,6,2024,19,305,5,5,89.01,100.0
5995,500,7,2024,10,169,2,5,60.64,50.0
5996,500,8,2024,18,449,5,5,99.69,100.0
5997,500,9,2024,6,298,4,5,64.95,76.67
5998,500,10,2024,14,367,4,5,82.57,90.0
5999,500,11,2024,15,559,5,5,99.21,100.0
6000,500,12,2024,10,392,5,5,90.31,100.0
6001,501,1,2024,15,486,5,5,91.28,100.0
6002,501,2,2024,15,570,5,5,84.57,100.0
6003,501,3,2024,7,246,3,5,79.23,61.67
6004,501,4,2024,6,223,2,5,78.38,43.33
6005,501,5,2024,17,313,4,5,88.29,95.0
6006,501,6,2024,5,211,4,5,66.58,75.0
6007,501,7,2024,6,232,3,5,70.8,60.0
6008,501,8,2024,7,233,4,5,60.41,78.33
6009,501,9,2024,11,379,4,5,81.47,85.0
6010,501,10,2024,11,393,5,5,86.17,100.0
6011,501,11,2024,20,561,4,5,86.39,100.0
6012,501,12,2024,17,583,4,5,95.34,95.0
6013,502,1,2024,8,163,3,5,61.16,63.33
6014,502,2,2024,8,156,4,5,67.42,80.0
6015,502,3,2024,5,252,2,5,67.7,41.67
6016,502,4,2024,17,507,4,5,98.63,95.0
6017,502,5,2024,6,183,3,5,66.69,60.0
6018,502,6,2024,17,568,4,5,85.11,95.0
6019,502,7,2024,17,562,4,5,88.82,95.0
6020,502,8,2024,3,126,2,5,39.86,38.33
6021,502,9,2024,10,198,4,5,71.78,83.33
6022,502,10,2024,13,499,4,5,96.22,88.33
6023,502,11,2024,14,437,4,5,97.33,90.0
6024,502,12,2024,9,207,4,5,78.29,81.67
6025,503,1,2024,19,378,4,5,88.0,98.33
6026,503,2,2024,19,309,4,5,88.39,98.33
6027,503,3,2024,0,80,2,5,51.7,33.33
6028,503,4,2024,17,445,5,5,97.05,100.0
6029,503,5,2024,17,350,5,5,92.86,100.0
6030,503,6,2024,6,202,2,5,79.52,43.33
6031,503,7,2024,13,336,4,5,92.82,88.33
6032,503,8,2024,7,248,2,5,72.33,45.0
6033,503,9,2024,11,537,5,5,87.22,100.0
6034,503,10,2024,11,310,4,5,95.72,85.0
6035,503,11,2024,18,517,5,5,93.26,100.0
6036,503,12,2024,7,283,4,5,78.3,78.33
6037,504,1,2024,8,164,2,5,67.02,46.67
6038,504,2,2024,7,208,4,5,77.95,78.33
6039,504,3,2024,20,515,4,5,81.91,100.0
6040,504,4,2024,7,205,3,5,76.69,61.67
6041,504,5,2024,19,406,4,5,94.6,98.33
6042,504,6,2024,19,385,5,5,85.74,100.0
6043,504,7,2024,8,197,2,5,67.9,46.67
6044,504,8,2024,19,543,5,5,83.89,100.0
6045,504,9,2024,15,383,5,5,95.19,100.0
6046,504,10,2024,17,368,4,5,88.89,95.0
6047,504,11,2024,13,349,5,5,97.22,100.0
6048,504,12,2024,20,437,4,5,91.87,100.0
6049,505,1,2024,20,438,5,5,99.38,100.0
6050,505,2,2024,20,496,4,5,92.66,100.0
6051,505,3,2024,9,221,2,5,79.32,48.33
6052,505,4,2024,5,36,1,5,43.4,25.0
6053,505,5,2024,7,265,2,5,73.32,45.0
6054,505,6,2024,15,302,5,5,81.18,100.0
6055,505,7,2024,9,189,3,5,61.77,65.0
6056,505,8,2024,0,49,0,5,49.59,0.0
6057,505,9,2024,12,309,5,5,87.1,100.0
6058,505,10,2024,14,491,5,5,88.59,100.0
6059,505,11,2024,4,104,1,5,51.85,23.33
6060,505,12,2024,5,173,4,5,66.66,75.0
6061,506,1,2024,6,219,2,5,75.37,43.33
6062,506,2,2024,12,500,5,5,86.84,100.0
6063,506,3,2024,14,536,5,5,88.39,100.0
6064,506,4,2024,8,242,4,5,69.16,80.0
6065,506,5,2024,12,544,5,5,99.48,100.0
6066,506,6,2024,10,472,4,5,88.66,83.33
6067,506,7,2024,10,377,4,5,84.87,83.33
6068,506,8,2024,7,259,4,5,63.72,78.33
6069,506,9,2024,17,311,5,5,96.76,100.0
6070,506,10,2024,7,206,3,5,64.39,61.67
6071,506,11,2024,5,232,2,5,75.52,41.67
6072,506,12,2024,6,289,4,5,60.0,76.67
6073,507,1,2024,18,335,5,5,82.98,100.0
6074,507,2,2024,19,493,4,5,87.03,98.33
6075,507,3,2024,11,325,5,5,87.96,100.0
6076,507,4,2024,10,412,5,5,96.95,100.0
6077,507,5,2024,15,595,4,5,85.38,91.67
6078,507,6,2024,20,593,5,5,88.86,100.0
6079,507,7,2024,13,353,5,5,88.25,100.0
6080,507,8,2024,19,498,4,5,90.99,98.33
6081,507,9,2024,16,335,4,5,82.99,93.33
6082,507,10,2024,9,206,2,5,70.26,48.33
6083,507,11,2024,9,282,3,5,74.24,65.0
6084,507,12,2024,19,576,4,5,85.12,98.33
6085,508,1,2024,15,506,5,5,90.76,100.0
6086,508,2,2024,12,528,5,5,98.41,100.0
6087,508,3,2024,13,306,4,5,91.4,88.33
6088,508,4,2024,15,431,5,5,96.29,100.0
6089,508,5,2024,15,308,4,5,96.25,91.67
6090,508,6,2024,13,496,5,5,97.16,100.0
6091,508,7,2024,5,166,3,5,67.64,58.33
6092,508,8,2024,9,166,3,5,60.36,65.0
6093,508,9,2024,18,393,5,5,95.05,100.0
6094,508,10,2024,19,360,4,5,88.99,98.33
6095,508,11,2024,15,328,5,5,93.4,100.0
6096,508,12,2024,13,354,5,5,98.13,100.0
6097,509,1,2024,13,540,4,5,95.93,88.33
6098,509,2,2024,20,332,5,5,82.12,100.0
6099,509,3,2024,10,211,3,5,76.14,66.67
6100,509,4,2024,5,220,3,5,71.88,58.33
6101,509,5,2024,14,444,5,5,81.2,100.0
6102,509,6,2024,18,333,5,5,81.96,100.0
6103,509,7,2024,9,215,2,5,69.89,48.33
6104,509,8,2024,11,337,4,5,88.68,85.0
6105,509,9,2024,9,163,2,5,72.47,48.33
6106,509,10,2024,8,162,4,5,68.45,80.0
6107,509,11,2024,0,74,1,5,55.8,16.67
6108,509,12,2024,20,518,5,5,81.92,100.0
6109,510,1,2024,17,377,5,5,83.26,100.0
6110,510,2,2024,17,325,4,5,86.85,95.0
6111,510,3,2024,15,583,4,5,85.6,91.67
6112,510,4,2024,7,272,3,5,74.23,61.67
6113,510,5,2024,15,547,4,5,85.7,91.67
6114,510,6,2024,13,330,4,5,81.67,88.33
6115,510,7,2024,18,511,4,5,88.95,96.67
6116,510,8,2024,19,522,4,5,95.46,98.33
6117,510,9,2024,9,227,4,5,78.6,81.67
6118,510,10,2024,20,351,5,5,91.8,100.0
6119,510,11,2024,9,204,2,5,79.91,48.33
6120,510,12,2024,19,319,4,5,80.2,98.33
6121,511,1,2024,8,209,2,5,65.25,46.67
6122,511,2,2024,6,187,3,5,78.39,60.0
6123,511,3,2024,17,328,5,5,91.55,100.0
6124,511,4,2024,6,258,4,5,63.45,76.67
6125,511,5,2024,10,242,4,5,67.41,83.33
6126,511,6,2024,14,431,4,5,81.83,90.0
6127,511,7,2024,10,360,4,5,86.27,83.33
6128,511,8,2024,8,253,4,5,65.53,80.0
6129,511,9,2024,15,352,4,5,92.45,91.67
6130,511,10,2024,7,244,2,5,63.14,45.0
6131,511,11,2024,3,92,0,5,45.13,5.0
6132,511,12,2024,17,424,4,5,89.26,95.0
6133,512,1,2024,7,188,4,5,79.61,78.33
6134,512,2,2024,14,420,5,5,93.97,100.0
6135,512,3,2024,13,591,5,5,95.95,100.0
6136,512,4,2024,19,521,5,5,98.86,100.0
6137,512,5,2024,10,551,4,5,97.73,83.33
6138,512,6,2024,10,515,5,5,97.13,100.0
6139,512,7,2024,15,567,4,5,99.98,91.67
6140,512,8,2024,18,387,5,5,80.83,100.0
6141,512,9,2024,9,190,4,5,67.58,81.67
6142,512,10,2024,15,567,5,5,94.97,100.0
6143,512,11,2024,17,311,5,5,97.53,100.0
6144,512,12,2024,20,484,5,5,94.48,100.0
6145,513,1,2024,18,330,5,5,87.04,100.0
6146,513,2,2024,20,369,5,5,82.87,100.0
6147,513,3,2024,20,342,5,5,99.87,100.0
6148,513,4,2024,10,332,4,5,87.4,83.33
6149,513,5,2024,10,265,4,5,60.49,83.33
6150,513,6,2024,7,174,3,5,78.74,61.67
6151,513,7,2024,15,494,5,5,84.23,100.0
6152,513,8,2024,13,525,5,5,80.16,100.0
6153,513,9,2024,15,427,4,5,90.79,91.67
6154,513,10,2024,11,390,4,5,93.09,85.0
6155,513,11,2024,10,249,3,5,69.06,66.67
6156,513,12,2024,6,274,3,5,65.4,60.0
6157,514,1,2024,11,381,5,5,98.54,100.0
6158,514,2,2024,12,378,4,5,90.83,86.67
6159,514,3,2024,6,221,3,5,76.62,60.0
6160,514,4,2024,6,300,4,5,73.74,76.67
6161,514,5,2024,13,565,4,5,88.95,88.33
6162,514,6,2024,16,322,5,5,91.41,100.0
6163,514,7,2024,6,217,3,5,61.48,60.0
6164,514,8,2024,5,135,0,5,45.56,8.33
6165,514,9,2024,12,336,5,5,82.91,100.0
6166,514,10,2024,16,307,5,5,93.88,100.0
6167,514,11,2024,15,553,4,5,95.0,91.67
6168,514,12,2024,20,397,4,5,87.21,100.0
6169,515,1,2024,20,512,4,5,86.32,100.0
6170,515,2,2024,19,496,5,5,81.47,100.0
6171,515,3,2024,12,580,4,5,93.55,86.67
6172,515,4,2024,4,132,1,5,52.88,23.33
6173,515,5,2024,11,301,5,5,81.99,100.0
6174,515,6,2024,12,404,5,5,80.51,100.0
6175,515,7,2024,8,280,2,5,70.15,46.67
6176,515,8,2024,18,558,5,5,85.22,100.0
6177,515,9,2024,6,274,2,5,75.59,43.33
6178,515,10,2024,6,260,4,5,74.22,76.67
6179,515,11,2024,3,54,2,5,53.44,38.33
6180,515,12,2024,11,600,4,5,93.68,85.0
6181,516,1,2024,14,419,5,5,93.97,100.0
6182,516,2,2024,19,540,5,5,86.59,100.0
6183,516,3,2024,9,216,2,5,62.34,48.33
6184,516,4,2024,10,333,5,5,85.59,100.0
6185,516,5,2024,11,416,4,5,82.46,85.0
6186,516,6,2024,2,112,1,5,41.63,20.0
6187,516,7,2024,12,408,4,5,82.66,86.67
6188,516,8,2024,11,529,4,5,86.17,85.0
6189,516,9,2024,6,276,3,5,70.52,60.0
6190,516,10,2024,11,572,5,5,92.22,100.0
6191,516,11,2024,16,411,4,5,97.14,93.33
6192,516,12,2024,15,366,5,5,83.35,100.0
6193,517,1,2024,18,590,4,5,80.19,96.67
6194,517,2,2024,11,321,4,5,99.47,85.0
6195,517,3,2024,8,196,3,5,61.29,63.33
6196,517,4,2024,20,386,4,5,83.9,100.0
6197,517,5,2024,5,205,4,5,68.98,75.0
6198,517,6,2024,10,589,4,5,96.65,83.33
6199,517,7,2024,11,441,5,5,92.32,100.0
6200,517,8,2024,13,506,4,5,98.71,88.33
6201,517,9,2024,17,380,4,5,92.66,95.0
6202,517,10,2024,10,592,4,5,88.68,83.33
6203,517,11,2024,6,239,2,5,64.82,43.33
6204,517,12,2024,10,357,5,5,94.21,100.0
6205,518,1,2024,15,334,4,5,86.25,91.67
6206,518,2,2024,7,246,2,5,69.71,45.0
6207,518,3,2024,15,338,5,5,82.01,100.0
6208,518,4,2024,12,315,5,5,88.86,100.0
6209,518,5,2024,19,376,5,5,99.51,100.0
6210,518,6,2024,11,403,5,5,91.34,100.0
6211,518,7,2024,8,236,2,5,64.73,46.67
6212,518,8,2024,16,415,5,5,89.61,100.0
6213,518,9,2024,19,351,5,5,97.47,100.0
6214,518,10,2024,10,314,5,5,82.04,100.0
6215,518,11,2024,16,549,5,5,80.88,100.0
6216,518,12,2024,8,282,2,5,72.97,46.67
6217,519,1,2024,15,302,4,5,84.5,91.67
6218,519,2,2024,20,489,5,5,90.22,100.0
6219,519,3,2024,10,224,3,5,77.21,66.67
6220,519,4,2024,12,330,4,5,90.04,86.67
6221,519,5,2024,9,155,2,5,64.27,48.33
6222,519,6,2024,16,478,4,5,92.0,93.33
6223,519,7,2024,19,303,5,5,94.88,100.0
6224,519,8,2024,5,274,3,5,60.65,58.33
6225,519,9,2024,0,148,0,5,41.7,0.0
6226,519,10,2024,3,90,0,5,38.42,5.0
6227,519,11,2024,16,381,4,5,93.47,93.33
6228,519,12,2024,5,72,0,5,52.0,8.33
6229,520,1,2024,7,258,4,5,77.6,78.33
6230,520,2,2024,9,277,2,5,60.2,48.33
6231,520,3,2024,7,292,3,5,61.61,61.67
6232,520,4,2024,13,496,5,5,84.55,100.0
6233,520,5,2024,14,345,5,5,85.83,100.0
6234,520,6,2024,17,358,5,5,98.75,100.0
6235,520,7,2024,11,451,5,5,91.61,100.0
6236,520,8,2024,18,326,4,5,82.9,96.67
6237,520,9,2024,5,259,4,5,71.65,75.0
6238,520,10,2024,13,461,5,5,98.23,100.0
6239,520,11,2024,17,371,5,5,84.06,100.0
6240,520,12,2024,5,156,4,5,70.41,75.0
6241,521,1,2024,15,329,4,5,85.28,91.67
6242,521,2,2024,14,526,4,5,83.02,90.0
6243,521,3,2024,10,525,5,5,82.25,100.0
6244,521,4,2024,16,306,4,5,83.47,93.33
6245,521,5,2024,15,403,4,5,83.76,91.67
6246,521,6,2024,8,257,2,5,79.88,46.67
6247,521,7,2024,19,477,5,5,98.52,100.0
6248,521,8,2024,14,316,4,5,87.77,90.0
6249,521,9,2024,3,9,1,5,53.14,21.67
